id,call_time,pct,street_add,street_name,date,Incident ID,Call Time,Precinct,Nearest Intersection,street1,street2
202400101594.0,2024-01-01 01:22:59,10.0,4254 PINGREE ST, PINGREE ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400101713.0,2024-01-01 01:31:15,10.0,10002 WOODSIDE, WOODSIDE,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400101887.0,2024-01-01 01:44:34,10.0,9996 WOODSIDE, WOODSIDE,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400101899.0,2024-01-01 01:45:51,10.0,9996 WOODSIDE, WOODSIDE,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400101950.0,2024-01-01 01:49:50,10.0,4054 VIRGINIA PARK ST, VIRGINIA PARK ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400101953.0,2024-01-01 01:49:57,10.0,8198 DEXTER AVE, DEXTER AVE,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102077.0,2024-01-01 02:01:49,10.0,4700 CORTLAND ST, CORTLAND ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102079.0,2024-01-01 02:02:08,10.0,4700 CORTLAND ST, CORTLAND ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102086.0,2024-01-01 02:02:47,10.0,4304 W GRAND ST, W GRAND ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102107.0,2024-01-01 02:04:08,10.0,4343 WAVERLY ST, WAVERLY ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102108.0,2024-01-01 02:04:12,10.0,4339 WAVERLY ST, WAVERLY ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102154.0,2024-01-01 02:08:52,10.0,9401 N MARTINDALE ST, N MARTINDALE ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102310.0,2024-01-01 02:24:43,10.0,8923 MACKINAW ST, MACKINAW ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102355.0,2024-01-01 02:29:35,10.0,3561 LESLIE ST, LESLIE ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102477.0,2024-01-01 02:43:23,10.0,4398 ELMHURST ST, ELMHURST ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102511.0,2024-01-01 02:47:35,10.0,3698 VICKSBURG ST, VICKSBURG ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102762.0,2024-01-01 03:23:09,10.0,3582 PASADENA ST, PASADENA ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102798.0,2024-01-01 03:27:16,10.0,3897 CLAIRMOUNT ST, CLAIRMOUNT ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102862.0,2024-01-01 03:36:41,10.0,3900 CLAIRMOUNT ST, CLAIRMOUNT ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102974.0,2024-01-01 03:56:35,10.0,9419 PETOSKEY AVE, PETOSKEY AVE,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400102975.0,2024-01-01 03:56:54,10.0,9413 PETOSKEY AVE, PETOSKEY AVE,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400103314.0,2024-01-01 05:12:47,10.0,3699 WAGER ST, WAGER ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400103317.0,2024-01-01 05:13:10,10.0,3699 WAGER ST, WAGER ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400103501.0,2024-01-01 06:14:04,10.0,4605 W BUENA VISTA ST, W BUENA VISTA ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400106157.0,2024-01-01 17:42:50,10.0,5304 ALLENDALE ST, ALLENDALE ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
202400106576.0,2024-01-01 19:46:53,10.0,12003 HOLMUR ST, HOLMUR ST,2024-01-01,202400102066,2024-01-01 06:59:43,10.0,Calvert St & Lawton St,CALVERT ST,LAWTON ST
,,,,,2024-01-01,202400101893,2024-01-01 06:44:49,7.0,Shipherd Ave & E Lafayette St,SHIPHERD AVE,E LAFAYETTE ST
202400100012.0,2024-01-01 00:00:38,2.0,15108 SNOWDEN ST, SNOWDEN ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100028.0,2024-01-01 00:01:36,2.0,6449 BARTON ST, BARTON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100039.0,2024-01-01 00:01:53,2.0,13436 CAPITOL ST, CAPITOL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100055.0,2024-01-01 00:02:26,2.0,16041 PREST ST, PREST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100074.0,2024-01-01 00:03:17,2.0,15377 MIDLAND ST, MIDLAND ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100090.0,2024-01-01 00:04:21,2.0,7438 WETHERBY ST, WETHERBY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100093.0,2024-01-01 00:04:33,2.0,17000 SUSSEX ST, SUSSEX ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100130.0,2024-01-01 00:05:55,2.0,7354 AMERICAN ST, AMERICAN ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100155.0,2024-01-01 00:06:49,2.0,7318 MCDONALD ST, MCDONALD ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100169.0,2024-01-01 00:07:33,2.0,6374 DIVERSEY, DIVERSEY,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100220.0,2024-01-01 00:10:03,2.0,14837 CHALFONTE ST, CHALFONTE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100229.0,2024-01-01 00:10:34,2.0,6410 MAJESTIC ST, MAJESTIC ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100231.0,2024-01-01 00:10:42,2.0,6461 CLIFTON ST, CLIFTON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100250.0,2024-01-01 00:11:28,2.0,16682 LAUDER ST, LAUDER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100256.0,2024-01-01 00:11:34,2.0,6664 BARTON ST, BARTON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100258.0,2024-01-01 00:11:40,2.0,14319 CRUSE ST, CRUSE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100279.0,2024-01-01 00:12:20,2.0,6406 MAJESTIC ST, MAJESTIC ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100281.0,2024-01-01 00:12:30,2.0,13067 APPOLINE ST, APPOLINE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100284.0,2024-01-01 00:12:37,2.0,6499 LIVERNOIS AVE, LIVERNOIS AVE,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100306.0,2024-01-01 00:13:16,2.0,6386 MAJESTIC ST, MAJESTIC ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100327.0,2024-01-01 00:13:48,2.0,13990 TERRY ST, TERRY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100354.0,2024-01-01 00:14:50,2.0,16339 PREST ST, PREST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100365.0,2024-01-01 00:15:33,2.0,14273 WHITCOMB ST, WHITCOMB ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100378.0,2024-01-01 00:16:00,2.0,14798 MARLOWE ST, MARLOWE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100419.0,2024-01-01 00:17:27,2.0,15551 TRACEY ST, TRACEY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100459.0,2024-01-01 00:18:42,2.0,7777 WETHERBY ST, WETHERBY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100466.0,2024-01-01 00:18:58,2.0,15519 TRACEY ST, TRACEY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100471.0,2024-01-01 00:19:17,2.0,16257 TRACEY ST, TRACEY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100492.0,2024-01-01 00:20:05,2.0,6685 FLOYD ST, FLOYD ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100499.0,2024-01-01 00:20:24,2.0,14535 TYLER ST, TYLER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100520.0,2024-01-01 00:20:59,2.0,13772 ALLONBY ST, ALLONBY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100550.0,2024-01-01 00:22:17,2.0,15013 LITTLEFIELD ST, LITTLEFIELD ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100553.0,2024-01-01 00:22:23,2.0,14458 TYLER ST, TYLER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100599.0,2024-01-01 00:24:11,2.0,6704 FLOYD ST, FLOYD ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100623.0,2024-01-01 00:25:22,2.0,12831 STRATHMOOR ST, STRATHMOOR ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100644.0,2024-01-01 00:26:33,2.0,15358 MARLOWE ST, MARLOWE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100651.0,2024-01-01 00:26:53,2.0,8044 PRAIRIE ST, PRAIRIE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100653.0,2024-01-01 00:26:55,2.0,15529 TRACEY ST, TRACEY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100681.0,2024-01-01 00:28:23,2.0,11639 CHEYENNE ST, CHEYENNE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100689.0,2024-01-01 00:28:44,2.0,7998 AMERICAN ST, AMERICAN ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100690.0,2024-01-01 00:28:45,2.0,15335 CRUSE ST, CRUSE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100692.0,2024-01-01 00:28:57,2.0,0 W I 96 CD, W I  CD,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100699.0,2024-01-01 00:29:20,2.0,16276 CRUSE ST, CRUSE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100700.0,2024-01-01 00:29:22,2.0,13855 MANOR ST, MANOR ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100708.0,2024-01-01 00:29:41,2.0,12198 SHIRLEY AVE, SHIRLEY AVE,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100720.0,2024-01-01 00:30:23,2.0,13579 GREENFIELD RD, GREENFIELD RD,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100727.0,2024-01-01 00:30:32,2.0,7775 WETHERBY ST, WETHERBY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100767.0,2024-01-01 00:32:14,2.0,7064 DIVERSEY, DIVERSEY,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100768.0,2024-01-01 00:32:15,2.0,7826 BURNETTE ST, BURNETTE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100769.0,2024-01-01 00:32:15,2.0,14492 TYLER ST, TYLER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100776.0,2024-01-01 00:32:25,2.0,0 MARK TWAIN ST, MARK TWAIN ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100784.0,2024-01-01 00:32:42,2.0,14447 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100792.0,2024-01-01 00:33:14,2.0,14838 HUBBELL ST, HUBBELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100811.0,2024-01-01 00:34:16,2.0,15080 PREST ST, PREST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100822.0,2024-01-01 00:34:40,2.0,15320 LAUDER ST, LAUDER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100823.0,2024-01-01 00:34:44,2.0,6668 BELFAST ST, BELFAST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100825.0,2024-01-01 00:34:49,2.0,14881 HUBBELL ST, HUBBELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100838.0,2024-01-01 00:35:30,2.0,14298 MARLOWE ST, MARLOWE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100852.0,2024-01-01 00:36:22,2.0,11670 HARTWELL ST, HARTWELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100864.0,2024-01-01 00:37:11,2.0,14884 LAUDER ST, LAUDER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100865.0,2024-01-01 00:37:12,2.0,14829 LAUDER ST, LAUDER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100870.0,2024-01-01 00:37:29,2.0,11721 HARTWELL ST, HARTWELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100876.0,2024-01-01 00:37:51,2.0,14614 MEYERS RD, MEYERS RD,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100877.0,2024-01-01 00:37:51,2.0,16544 ROBSON ST, ROBSON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100897.0,2024-01-01 00:38:42,2.0,14283 CHALFONTE ST, CHALFONTE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100947.0,2024-01-01 00:41:49,2.0,14298 FLORENCE ST, FLORENCE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100973.0,2024-01-01 00:43:20,2.0,13285 EATON ST, EATON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400100996.0,2024-01-01 00:44:44,2.0,13440 MARK TWAIN ST, MARK TWAIN ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101004.0,2024-01-01 00:45:38,2.0,15043 LYNDON ST, LYNDON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101015.0,2024-01-01 00:46:15,2.0,15798 COYLE ST, COYLE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101018.0,2024-01-01 00:46:21,2.0,15758 COYLE ST, COYLE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101040.0,2024-01-01 00:47:58,2.0,13575 FREELAND ST, FREELAND ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101048.0,2024-01-01 00:48:27,2.0,13075 WADSWORTH ST, WADSWORTH ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101072.0,2024-01-01 00:49:39,2.0,14936 CHALFONTE ST, CHALFONTE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101079.0,2024-01-01 00:49:53,2.0,14842 FREELAND ST, FREELAND ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101081.0,2024-01-01 00:50:00,2.0,10701 WADSWORTH ST, WADSWORTH ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101085.0,2024-01-01 00:50:13,2.0,14289 CHALFONTE ST, CHALFONTE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101089.0,2024-01-01 00:50:25,2.0,15090 SORRENTO ST, SORRENTO ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101092.0,2024-01-01 00:50:33,2.0,12101 PREST ST, PREST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101097.0,2024-01-01 00:50:45,2.0,13899 CAPITOL ST, CAPITOL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101100.0,2024-01-01 00:50:53,2.0,14934 ROBSON ST, ROBSON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101107.0,2024-01-01 00:51:30,2.0,14698 GRAND RIVER AVE, GRAND RIVER AVE,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101113.0,2024-01-01 00:51:44,2.0,11736 SCHAEFER HWY, SCHAEFER HWY,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101127.0,2024-01-01 00:52:31,2.0,14946 ROBSON ST, ROBSON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101130.0,2024-01-01 00:52:44,2.0,14045 PILGRIM ST, PILGRIM ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101137.0,2024-01-01 00:53:20,2.0,11746 SCHAEFER HWY, SCHAEFER HWY,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101146.0,2024-01-01 00:53:50,2.0,14936 ROBSON ST, ROBSON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101152.0,2024-01-01 00:54:46,2.0,14932 ROBSON ST, ROBSON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101156.0,2024-01-01 00:55:07,2.0,6575 MAJESTIC ST, MAJESTIC ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101168.0,2024-01-01 00:56:24,2.0,13899 HARTWELL ST, HARTWELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101169.0,2024-01-01 00:56:30,2.0,16584 FREELAND ST, FREELAND ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101180.0,2024-01-01 00:57:22,2.0,13899 HARTWELL ST, HARTWELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101181.0,2024-01-01 00:57:24,2.0,14443 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101189.0,2024-01-01 00:58:03,2.0,13899 HARTWELL ST, HARTWELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101193.0,2024-01-01 00:58:20,2.0,14986 ROBSON ST, ROBSON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101202.0,2024-01-01 00:58:44,2.0,6670 BELFAST ST, BELFAST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101210.0,2024-01-01 00:59:19,2.0,14443 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101217.0,2024-01-01 00:59:52,2.0,14445 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101219.0,2024-01-01 01:00:09,2.0,14439 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101220.0,2024-01-01 01:00:13,2.0,14427 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101225.0,2024-01-01 01:00:22,2.0,13890 CAPITOL ST, CAPITOL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101234.0,2024-01-01 01:00:41,2.0,14447 STANSBURY ST, STANSBURY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101278.0,2024-01-01 01:03:45,2.0,12763 LYNDON ST, LYNDON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101296.0,2024-01-01 01:04:49,2.0,12341 COYLE ST, COYLE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101300.0,2024-01-01 01:05:03,2.0,14840 FREELAND ST, FREELAND ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101321.0,2024-01-01 01:06:09,2.0,16797 HUBBELL ST, HUBBELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101370.0,2024-01-01 01:09:31,2.0,14339 MARLOWE ST, MARLOWE ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101393.0,2024-01-01 01:11:05,2.0,6676 BELFAST ST, BELFAST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101528.0,2024-01-01 01:18:06,2.0,15349 LAUDER ST, LAUDER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101559.0,2024-01-01 01:19:43,2.0,13825 CASTLETON ST, CASTLETON ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101576.0,2024-01-01 01:21:37,2.0,14861 TERRY ST, TERRY ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101593.0,2024-01-01 01:22:55,2.0,13963 STEEL ST, STEEL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101603.0,2024-01-01 01:23:50,2.0,14167 SUSSEX, SUSSEX,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101607.0,2024-01-01 01:24:03,2.0,12737 SCHOOLCRAFT ST, SCHOOLCRAFT ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101612.0,2024-01-01 01:24:53,2.0,15438 HUBBELL ST, HUBBELL ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101614.0,2024-01-01 01:24:57,2.0,14029 LAUDER ST, LAUDER ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
202400101621.0,2024-01-01 01:25:26,2.0,6678 BELFAST ST, BELFAST ST,2024-01-01,202400101834,2024-01-01 06:39:59,2.0,Joy Rd & Manor,JOY RD,MANOR
